Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Scored,0,0,38,2016,0,1
Points Scored,0,1,37,2015,0,17
Points Scored,0,2,36,2014,0,18
Points Scored,0,3,34,2016,0,25
Points Scored,0,4,31,2015,0,30
Points Scored,0,5,30,2014,0,25
Points Scored,0,6,28,2014,0,26
Points Scored,0,7,27,2015,0,2
Points Scored,0,8,27,2015,0,26
Points Scored,0,9,25,2014,0,20
Points Scored,0,10,24,2014,0,25
Points Scored,0,11,24,2015,0,24
Points Scored,0,12,24,2015,0,22
Points Scored,0,13,24,2016,0,3
Points Scored,0,14,24,2016,0,7
Points Scored,0,15,24,2016,0,17
Points Scored,0,16,24,2016,0,24
Points Scored,0,17,23,2014,0,21
Points Scored,0,18,23,2014,0,13
Points Scored,0,19,23,2015,0,21
Points Scored,0,20,23,2016,0,16
Points Scored,0,21,21,2014,0,24
Points Scored,0,22,21,2016,0,26
Points Scored,0,23,20,2014,0,7
Points Scored,0,24,20,2015,0,6
Points Scored,0,25,20,2016,0,26
Points Scored,0,26,20,2016,0,25
Points Scored,0,27,19,2015,0,15
Points Scored,0,28,19,2015,0,25
Points Scored,0,29,17,2014,0,8
Points Scored,0,30,17,2014,0,24
Points Scored,0,31,17,2015,0,10
Points Scored,0,32,17,2015,0,9
Points Scored,0,33,17,2015,0,25
Points Scored,0,34,17,2016,0,14
Points Scored,0,35,16,2014,0,9
Points Scored,0,36,16,2016,0,24
Points Scored,0,37,16,2016,0,9
Points Scored,0,38,14,2014,0,29
Points Scored,0,39,14,2014,0,1
Points Scored,0,40,14,2016,0,19
Points Scored,0,41,13,2014,0,23
Points Scored,0,42,13,2015,0,26
Points Scored,0,43,10,2015,0,5
Points Scored,0,44,10,2016,0,4
Points Scored,0,45,9,2016,0,27
Points Scored,0,46,7,2015,0,24
Points Scored,0,47,3,2014,0,26
Points Allowed,0,0,6,2015,0,15
Points Allowed,0,1,7,2014,0,8
Points Allowed,0,2,9,2014,0,9
Points Allowed,0,3,10,2014,0,20
Points Allowed,0,4,10,2016,0,1
Points Allowed,0,5,10,2016,0,26
Points Allowed,0,6,13,2015,0,26
Points Allowed,0,7,13,2016,0,26
Points Allowed,0,8,13,2016,0,4
Points Allowed,0,9,14,2014,0,23
Points Allowed,0,10,14,2014,0,24
Points Allowed,0,11,16,2014,0,1
Points Allowed,0,12,16,2015,0,5
Points Allowed,0,13,17,2015,0,21
Points Allowed,0,14,17,2015,0,26
Points Allowed,0,15,17,2016,0,17
Points Allowed,0,16,17,2016,0,9
Points Allowed,0,17,17,2016,0,24
Points Allowed,0,18,19,2015,0,30
Points Allowed,0,19,20,2016,0,24
Points Allowed,0,20,20,2016,0,14
Points Allowed,0,21,21,2014,0,26
Points Allowed,0,22,21,2015,0,24
Points Allowed,0,23,21,2015,0,10
Points Allowed,0,24,21,2015,0,24
Points Allowed,0,25,21,2015,0,22
Points Allowed,0,26,21,2016,0,7
Points Allowed,0,27,21,2016,0,25
Points Allowed,0,28,21,2016,0,25
Points Allowed,0,29,23,2014,0,7
Points Allowed,0,30,23,2014,0,24
Points Allowed,0,31,23,2015,0,6
Points Allowed,0,32,24,2015,0,25
Points Allowed,0,33,25,2015,0,9
Points Allowed,0,34,27,2014,0,29
Points Allowed,0,35,27,2014,0,25
Points Allowed,0,36,28,2014,0,25
Points Allowed,0,37,28,2014,0,13
Points Allowed,0,38,28,2015,0,17
Points Allowed,0,39,30,2014,0,26
Points Allowed,0,40,30,2016,0,3
Points Allowed,0,41,31,2016,0,16
Points Allowed,0,42,34,2015,0,2
Points Allowed,0,43,34,2016,0,27
Points Allowed,0,44,38,2014,0,21
Points Allowed,0,45,40,2015,0,25
Points Allowed,0,46,40,2016,0,19
Points Allowed,0,47,43,2014,0,18
Passing Yards,0,0,360,2014,0,21
Passing Yards,0,1,327,2014,0,18
Passing Yards,0,2,320,2014,0,13
Passing Yards,0,3,301,2014,0,20
Passing Yards,0,4,297,2015,0,24
Passing Yards,0,5,279,2014,0,23
Passing Yards,0,6,268,2014,0,25
Passing Yards,0,7,261,2014,0,7
Passing Yards,0,8,255,2015,0,21
Passing Yards,0,9,254,2016,0,7
Passing Yards,0,10,245,2014,0,29
Passing Yards,0,11,239,2016,0,24
Passing Yards,0,12,235,2016,0,14
Passing Yards,0,13,230,2015,0,2
Passing Yards,0,14,224,2016,0,16
Passing Yards,0,15,218,2015,0,17
Passing Yards,0,16,215,2014,0,8
Passing Yards,0,17,212,2015,0,6
Passing Yards,0,18,208,2014,0,9
Passing Yards,0,19,208,2016,0,26
Passing Yards,0,20,206,2015,0,10
Passing Yards,0,21,204,2014,0,25
Passing Yards,0,22,202,2015,0,25
Passing Yards,0,23,199,2015,0,9
Passing Yards,0,24,197,2015,0,24
Passing Yards,0,25,194,2014,0,26
Passing Yards,0,26,194,2016,0,3
Passing Yards,0,27,187,2016,0,1
Passing Yards,0,28,182,2014,0,24
Passing Yards,0,29,182,2015,0,30
Passing Yards,0,30,175,2016,0,25
Passing Yards,0,31,174,2015,0,15
Passing Yards,0,32,172,2014,0,1
Passing Yards,0,33,172,2015,0,25
Passing Yards,0,34,170,2016,0,9
Passing Yards,0,35,169,2016,0,4
Passing Yards,0,36,150,2015,0,26
Passing Yards,0,37,150,2016,0,17
Passing Yards,0,38,143,2016,0,24
Passing Yards,0,39,141,2015,0,26
Passing Yards,0,40,140,2015,0,22
Passing Yards,0,41,140,2016,0,27
Passing Yards,0,42,130,2016,0,25
Passing Yards,0,43,125,2014,0,26
Passing Yards,0,44,122,2014,0,24
Passing Yards,0,45,111,2015,0,5
Passing Yards,0,46,100,2016,0,19
Passing Yards,0,47,60,2016,0,26
Passing Yards Allowed,0,0,111,2014,0,20
Passing Yards Allowed,0,1,117,2015,0,24
Passing Yards Allowed,0,2,139,2014,0,8
Passing Yards Allowed,0,3,140,2016,0,1
Passing Yards Allowed,0,4,146,2014,0,21
Passing Yards Allowed,0,5,147,2014,0,13
Passing Yards Allowed,0,6,148,2016,0,16
Passing Yards Allowed,0,7,151,2015,0,9
Passing Yards Allowed,0,8,153,2014,0,23
Passing Yards Allowed,0,9,160,2016,0,4
Passing Yards Allowed,0,10,163,2014,0,24
Passing Yards Allowed,0,11,164,2015,0,2
Passing Yards Allowed,0,12,167,2015,0,15
Passing Yards Allowed,0,13,179,2015,0,22
Passing Yards Allowed,0,14,183,2016,0,17
Passing Yards Allowed,0,15,189,2014,0,24
Passing Yards Allowed,0,16,193,2016,0,7
Passing Yards Allowed,0,17,203,2016,0,25
Passing Yards Allowed,0,18,204,2016,0,9
Passing Yards Allowed,0,19,207,2015,0,26
Passing Yards Allowed,0,20,212,2016,0,26
Passing Yards Allowed,0,21,217,2015,0,21
Passing Yards Allowed,0,22,220,2016,0,3
Passing Yards Allowed,0,23,220,2016,0,25
Passing Yards Allowed,0,24,225,2016,0,27
Passing Yards Allowed,0,25,234,2015,0,10
Passing Yards Allowed,0,26,237,2016,0,19
Passing Yards Allowed,0,27,238,2016,0,24
Passing Yards Allowed,0,28,242,2015,0,6
Passing Yards Allowed,0,29,246,2015,0,30
Passing Yards Allowed,0,30,246,2016,0,14
Passing Yards Allowed,0,31,249,2014,0,9
Passing Yards Allowed,0,32,249,2014,0,26
Passing Yards Allowed,0,33,260,2015,0,25
Passing Yards Allowed,0,34,260,2016,0,24
Passing Yards Allowed,0,35,265,2014,0,1
Passing Yards Allowed,0,36,265,2015,0,24
Passing Yards Allowed,0,37,269,2015,0,26
Passing Yards Allowed,0,38,280,2016,0,26
Passing Yards Allowed,0,39,283,2014,0,25
Passing Yards Allowed,0,40,292,2014,0,7
Passing Yards Allowed,0,41,298,2015,0,25
Passing Yards Allowed,0,42,299,2014,0,26
Passing Yards Allowed,0,43,302,2015,0,5
Passing Yards Allowed,0,44,304,2014,0,29
Passing Yards Allowed,0,45,329,2015,0,17
Passing Yards Allowed,0,46,358,2014,0,25
Passing Yards Allowed,0,47,386,2014,0,18
Rushing Yards,0,0,245,2016,0,17
Rushing Yards,0,1,240,2015,0,17
Rushing Yards,0,2,213,2016,0,25
Rushing Yards,0,3,212,2015,0,22
Rushing Yards,0,4,206,2016,0,1
Rushing Yards,0,5,199,2015,0,6
Rushing Yards,0,6,194,2015,0,25
Rushing Yards,0,7,179,2016,0,24
Rushing Yards,0,8,175,2015,0,15
Rushing Yards,0,9,175,2016,0,16
Rushing Yards,0,10,157,2016,0,3
Rushing Yards,0,11,157,2016,0,19
Rushing Yards,0,12,156,2014,0,8
Rushing Yards,0,13,156,2015,0,2
Rushing Yards,0,14,151,2015,0,26
Rushing Yards,0,15,150,2015,0,9
Rushing Yards,0,16,148,2016,0,26
Rushing Yards,0,17,143,2014,0,18
Rushing Yards,0,18,142,2015,0,10
Rushing Yards,0,19,140,2014,0,7
Rushing Yards,0,20,139,2016,0,9
Rushing Yards,0,21,138,2016,0,7
Rushing Yards,0,22,137,2015,0,5
Rushing Yards,0,23,136,2014,0,26
Rushing Yards,0,24,136,2014,0,25
Rushing Yards,0,25,135,2014,0,1
Rushing Yards,0,26,132,2016,0,4
Rushing Yards,0,27,128,2015,0,30
Rushing Yards,0,28,125,2016,0,26
Rushing Yards,0,29,122,2014,0,9
Rushing Yards,0,30,118,2014,0,13
Rushing Yards,0,31,116,2016,0,27
Rushing Yards,0,32,113,2014,0,25
Rushing Yards,0,33,106,2015,0,21
Rushing Yards,0,34,102,2014,0,20
Rushing Yards,0,35,100,2016,0,25
Rushing Yards,0,36,98,2014,0,24
Rushing Yards,0,37,96,2014,0,24
Rushing Yards,0,38,94,2016,0,14
Rushing Yards,0,39,93,2015,0,25
Rushing Yards,0,40,86,2016,0,24
Rushing Yards,0,41,84,2015,0,24
Rushing Yards,0,42,79,2014,0,26
Rushing Yards,0,43,75,2015,0,24
Rushing Yards,0,44,72,2014,0,29
Rushing Yards,0,45,67,2014,0,23
Rushing Yards,0,46,66,2015,0,26
Rushing Yards,0,47,45,2014,0,21
Rushing Yards Allowed,0,0,30,2014,0,29
Rushing Yards Allowed,0,1,38,2015,0,15
Rushing Yards Allowed,0,2,38,2016,0,24
Rushing Yards Allowed,0,3,42,2014,0,26
Rushing Yards Allowed,0,4,51,2014,0,9
Rushing Yards Allowed,0,5,62,2015,0,22
Rushing Yards Allowed,0,6,62,2016,0,25
Rushing Yards Allowed,0,7,73,2016,0,9
Rushing Yards Allowed,0,8,74,2014,0,1
Rushing Yards Allowed,0,9,81,2014,0,23
Rushing Yards Allowed,0,10,84,2015,0,9
Rushing Yards Allowed,0,11,90,2015,0,17
Rushing Yards Allowed,0,12,92,2016,0,17
Rushing Yards Allowed,0,13,95,2016,0,24
Rushing Yards Allowed,0,14,98,2015,0,5
Rushing Yards Allowed,0,15,101,2016,0,25
Rushing Yards Allowed,0,16,109,2015,0,26
Rushing Yards Allowed,0,17,109,2016,0,4
Rushing Yards Allowed,0,18,111,2014,0,20
Rushing Yards Allowed,0,19,113,2014,0,26
Rushing Yards Allowed,0,20,113,2016,0,1
Rushing Yards Allowed,0,21,114,2015,0,10
Rushing Yards Allowed,0,22,114,2016,0,14
Rushing Yards Allowed,0,23,118,2015,0,25
Rushing Yards Allowed,0,24,121,2016,0,7
Rushing Yards Allowed,0,25,122,2014,0,8
Rushing Yards Allowed,0,26,125,2015,0,26
Rushing Yards Allowed,0,27,131,2014,0,18
Rushing Yards Allowed,0,28,133,2016,0,27
Rushing Yards Allowed,0,29,134,2016,0,26
Rushing Yards Allowed,0,30,136,2015,0,6
Rushing Yards Allowed,0,31,141,2014,0,13
Rushing Yards Allowed,0,32,147,2015,0,24
Rushing Yards Allowed,0,33,151,2015,0,30
Rushing Yards Allowed,0,34,155,2016,0,26
Rushing Yards Allowed,0,35,159,2014,0,25
Rushing Yards Allowed,0,36,163,2014,0,24
Rushing Yards Allowed,0,37,169,2014,0,24
Rushing Yards Allowed,0,38,170,2014,0,7
Rushing Yards Allowed,0,39,170,2015,0,24
Rushing Yards Allowed,0,40,178,2014,0,25
Rushing Yards Allowed,0,41,202,2015,0,25
Rushing Yards Allowed,0,42,219,2014,0,21
Rushing Yards Allowed,0,43,221,2016,0,19
Rushing Yards Allowed,0,44,228,2015,0,21
Rushing Yards Allowed,0,45,232,2016,0,3
Rushing Yards Allowed,0,46,232,2016,0,16
Rushing Yards Allowed,0,47,267,2015,0,2
Total Yards,0,0,458,2014,0,18
Total Yards,0,1,458,2015,0,17
Total Yards,0,2,438,2014,0,13
Total Yards,0,3,395,2016,0,17
Total Yards,0,4,393,2014,0,7
Total Yards,0,5,393,2016,0,1
Total Yards,0,6,386,2014,0,20
Total Yards,0,7,386,2015,0,6
Total Yards,0,8,382,2016,0,7
Total Yards,0,9,381,2016,0,16
Total Yards,0,10,380,2014,0,21
Total Yards,0,11,376,2015,0,2
Total Yards,0,12,366,2015,0,25
Total Yards,0,13,365,2014,0,25
Total Yards,0,14,357,2015,0,24
Total Yards,0,15,353,2014,0,8
Total Yards,0,16,352,2015,0,22
Total Yards,0,17,347,2015,0,9
Total Yards,0,18,345,2015,0,21
Total Yards,0,19,343,2016,0,3
Total Yards,0,20,343,2016,0,25
Total Yards,0,21,333,2014,0,25
Total Yards,0,22,325,2015,0,15
Total Yards,0,23,318,2014,0,23
Total Yards,0,24,318,2014,0,26
Total Yards,0,25,316,2016,0,24
Total Yards,0,26,314,2015,0,10
Total Yards,0,27,314,2016,0,24
Total Yards,0,28,312,2014,0,9
Total Yards,0,29,310,2015,0,30
Total Yards,0,30,310,2016,0,14
Total Yards,0,31,308,2016,0,26
Total Yards,0,32,302,2016,0,9
Total Yards,0,33,299,2016,0,4
Total Yards,0,34,287,2014,0,1
Total Yards,0,35,287,2015,0,26
Total Yards,0,36,285,2014,0,29
Total Yards,0,37,279,2015,0,25
Total Yards,0,38,266,2016,0,25
Total Yards,0,39,263,2015,0,24
Total Yards,0,40,246,2014,0,24
Total Yards,0,41,241,2015,0,5
Total Yards,0,42,235,2016,0,19
Total Yards,0,43,211,2016,0,27
Total Yards,0,44,205,2014,0,24
Total Yards,0,45,202,2015,0,26
Total Yards,0,46,202,2016,0,26
Total Yards,0,47,187,2014,0,26
Total Yards Allowed,0,0,205,2015,0,15
Total Yards Allowed,0,1,215,2014,0,23
Total Yards Allowed,0,2,222,2014,0,20
Total Yards Allowed,0,3,225,2015,0,22
Total Yards Allowed,0,4,226,2015,0,9
Total Yards Allowed,0,5,245,2016,0,1
Total Yards Allowed,0,6,248,2016,0,9
Total Yards Allowed,0,7,252,2016,0,17
Total Yards Allowed,0,8,255,2014,0,8
Total Yards Allowed,0,9,257,2015,0,24
Total Yards Allowed,0,10,257,2016,0,25
Total Yards Allowed,0,11,258,2016,0,4
Total Yards Allowed,0,12,265,2016,0,24
Total Yards Allowed,0,13,268,2014,0,13
Total Yards Allowed,0,14,282,2016,0,25
Total Yards Allowed,0,15,285,2016,0,7
Total Yards Allowed,0,16,295,2014,0,9
Total Yards Allowed,0,17,299,2014,0,26
Total Yards Allowed,0,18,306,2015,0,26
Total Yards Allowed,0,19,313,2014,0,24
Total Yards Allowed,0,20,318,2016,0,24
Total Yards Allowed,0,21,322,2014,0,1
Total Yards Allowed,0,22,323,2014,0,29
Total Yards Allowed,0,23,331,2016,0,26
Total Yards Allowed,0,24,336,2016,0,27
Total Yards Allowed,0,25,339,2015,0,10
Total Yards Allowed,0,26,344,2014,0,26
Total Yards Allowed,0,27,345,2016,0,14
Total Yards Allowed,0,28,350,2014,0,24
Total Yards Allowed,0,29,357,2015,0,25
Total Yards Allowed,0,30,361,2014,0,21
Total Yards Allowed,0,31,362,2016,0,16
Total Yards Allowed,0,32,373,2015,0,6
Total Yards Allowed,0,33,383,2015,0,26
Total Yards Allowed,0,34,384,2015,0,30
Total Yards Allowed,0,35,398,2015,0,17
Total Yards Allowed,0,36,399,2016,0,26
Total Yards Allowed,0,37,400,2015,0,5
Total Yards Allowed,0,38,406,2015,0,24
Total Yards Allowed,0,39,416,2015,0,2
Total Yards Allowed,0,40,431,2016,0,19
Total Yards Allowed,0,41,435,2014,0,7
Total Yards Allowed,0,42,439,2015,0,21
Total Yards Allowed,0,43,446,2016,0,3
Total Yards Allowed,0,44,447,2014,0,25
Total Yards Allowed,0,45,491,2014,0,18
Total Yards Allowed,0,46,495,2015,0,25
Total Yards Allowed,0,47,517,2014,0,25
Pass Attempts,0,0,53,2014,0,21
Pass Attempts,0,1,46,2014,0,18
Pass Attempts,0,2,45,2016,0,19
Pass Attempts,0,3,43,2015,0,24
Pass Attempts,0,4,42,2014,0,23
Pass Attempts,0,5,42,2016,0,24
Pass Attempts,0,6,41,2015,0,21
Pass Attempts,0,7,40,2014,0,25
Pass Attempts,0,8,39,2014,0,29
Pass Attempts,0,9,39,2014,0,7
Pass Attempts,0,10,38,2014,0,13
Pass Attempts,0,11,37,2015,0,2
Pass Attempts,0,12,36,2016,0,7
Pass Attempts,0,13,36,2016,0,14
Pass Attempts,0,14,35,2014,0,8
Pass Attempts,0,15,35,2014,0,20
Pass Attempts,0,16,35,2014,0,1
Pass Attempts,0,17,34,2014,0,26
Pass Attempts,0,18,34,2015,0,25
Pass Attempts,0,19,34,2016,0,27
Pass Attempts,0,20,34,2016,0,4
Pass Attempts,0,21,34,2016,0,16
Pass Attempts,0,22,33,2014,0,26
Pass Attempts,0,23,33,2015,0,6
Pass Attempts,0,24,32,2014,0,9
Pass Attempts,0,25,32,2016,0,17
Pass Attempts,0,26,31,2015,0,10
Pass Attempts,0,27,31,2016,0,26
Pass Attempts,0,28,30,2016,0,9
Pass Attempts,0,29,29,2015,0,9
Pass Attempts,0,30,28,2014,0,25
Pass Attempts,0,31,28,2015,0,26
Pass Attempts,0,32,28,2016,0,25
Pass Attempts,0,33,27,2015,0,24
Pass Attempts,0,34,27,2015,0,25
Pass Attempts,0,35,27,2016,0,3
Pass Attempts,0,36,26,2014,0,24
Pass Attempts,0,37,26,2015,0,17
Pass Attempts,0,38,24,2015,0,5
Pass Attempts,0,39,24,2015,0,22
Pass Attempts,0,40,24,2016,0,25
Pass Attempts,0,41,23,2015,0,15
Pass Attempts,0,42,23,2015,0,30
Pass Attempts,0,43,23,2016,0,24
Pass Attempts,0,44,20,2015,0,26
Pass Attempts,0,45,17,2016,0,26
Pass Attempts,0,46,16,2014,0,24
Pass Attempts,0,47,16,2016,0,1
Rush Attempts,0,0,48,2016,0,1
Rush Attempts,0,1,48,2016,0,25
Rush Attempts,0,2,45,2015,0,17
Rush Attempts,0,3,44,2015,0,15
Rush Attempts,0,4,44,2015,0,22
Rush Attempts,0,5,41,2015,0,21
Rush Attempts,0,6,39,2014,0,9
Rush Attempts,0,7,39,2016,0,17
Rush Attempts,0,8,39,2016,0,24
Rush Attempts,0,9,38,2016,0,9
Rush Attempts,0,10,35,2016,0,26
Rush Attempts,0,11,35,2016,0,4
Rush Attempts,0,12,34,2014,0,23
Rush Attempts,0,13,34,2014,0,8
Rush Attempts,0,14,34,2015,0,30
Rush Attempts,0,15,33,2014,0,7
Rush Attempts,0,16,33,2016,0,7
Rush Attempts,0,17,32,2014,0,20
Rush Attempts,0,18,31,2014,0,13
Rush Attempts,0,19,31,2015,0,6
Rush Attempts,0,20,31,2015,0,25
Rush Attempts,0,21,31,2016,0,3
Rush Attempts,0,22,30,2014,0,25
Rush Attempts,0,23,30,2014,0,24
Rush Attempts,0,24,30,2014,0,1
Rush Attempts,0,25,30,2015,0,9
Rush Attempts,0,26,29,2014,0,29
Rush Attempts,0,27,29,2015,0,26
Rush Attempts,0,28,28,2015,0,24
Rush Attempts,0,29,28,2016,0,26
Rush Attempts,0,30,28,2016,0,25
Rush Attempts,0,31,27,2014,0,26
Rush Attempts,0,32,26,2015,0,5
Rush Attempts,0,33,24,2014,0,18
Rush Attempts,0,34,24,2015,0,26
Rush Attempts,0,35,24,2016,0,24
Rush Attempts,0,36,23,2014,0,24
Rush Attempts,0,37,23,2015,0,2
Rush Attempts,0,38,23,2015,0,10
Rush Attempts,0,39,23,2016,0,27
Rush Attempts,0,40,22,2015,0,25
Rush Attempts,0,41,20,2014,0,25
Rush Attempts,0,42,20,2016,0,16
Rush Attempts,0,43,19,2014,0,21
Rush Attempts,0,44,18,2016,0,19
Rush Attempts,0,45,17,2014,0,26
Rush Attempts,0,46,17,2016,0,14
Rush Attempts,0,47,14,2015,0,24
Points Scored,1,0,44,2016,1,17
Points Scored,1,1,31,2016,1,24
