Category,Team/All_Teams,Place,Record,Year,Team,Opponent
Points Scored,0,0,45,2017,0,18
Points Scored,0,1,38,2016,0,1
Points Scored,0,2,38,2017,0,10
Points Scored,0,3,37,2015,0,17
Points Scored,0,4,37,2017,0,21
Points Scored,0,5,36,2014,0,18
Points Scored,0,6,36,2017,0,25
Points Scored,0,7,34,2016,0,25
Points Scored,0,8,34,2017,0,28
Points Scored,0,9,31,2015,0,30
Points Scored,0,10,31,2017,0,4
Points Scored,0,11,30,2014,0,25
Points Scored,0,12,30,2017,0,24
Points Scored,0,13,28,2014,0,26
Points Scored,0,14,28,2017,0,24
Points Scored,0,15,27,2015,0,2
Points Scored,0,16,27,2015,0,26
Points Scored,0,17,25,2014,0,20
Points Scored,0,18,24,2014,0,25
Points Scored,0,19,24,2015,0,24
Points Scored,0,20,24,2015,0,22
Points Scored,0,21,24,2016,0,3
Points Scored,0,22,24,2016,0,7
Points Scored,0,23,24,2016,0,17
Points Scored,0,24,24,2016,0,24
Points Scored,0,25,24,2017,0,26
Points Scored,0,26,23,2014,0,21
Points Scored,0,27,23,2014,0,13
Points Scored,0,28,23,2015,0,21
Points Scored,0,29,23,2016,0,16
Points Scored,0,30,21,2014,0,24
Points Scored,0,31,21,2016,0,26
Points Scored,0,32,21,2017,0,11
Points Scored,0,33,20,2014,0,7
Points Scored,0,34,20,2015,0,6
Points Scored,0,35,20,2016,0,26
Points Scored,0,36,20,2016,0,25
Points Scored,0,37,19,2015,0,15
Points Scored,0,38,19,2015,0,25
Points Scored,0,39,19,2017,0,26
Points Scored,0,40,18,2017,0,25
Points Scored,0,41,17,2014,0,8
Points Scored,0,42,17,2014,0,24
Points Scored,0,43,17,2015,0,10
Points Scored,0,44,17,2015,0,9
Points Scored,0,45,17,2015,0,25
Points Scored,0,46,17,2016,0,14
Points Scored,0,47,16,2014,0,9
Points Scored,0,48,16,2016,0,24
Points Scored,0,49,16,2016,0,9
Points Scored,0,50,16,2017,0,7
Points Scored,0,51,16,2017,0,31
Points Scored,0,52,14,2014,0,29
Points Scored,0,53,14,2014,0,1
Points Scored,0,54,14,2016,0,19
Points Scored,0,55,13,2014,0,23
Points Scored,0,56,13,2015,0,26
Points Scored,0,57,10,2015,0,5
Points Scored,0,58,10,2016,0,4
Points Scored,0,59,10,2017,0,12
Points Scored,0,60,9,2016,0,27
Points Scored,0,61,7,2015,0,24
Points Scored,0,62,3,2014,0,26
Points Scored,0,63,3,2017,0,29
Points Allowed,0,0,0,2017,0,26
Points Allowed,0,1,6,2015,0,15
Points Allowed,0,2,7,2014,0,8
Points Allowed,0,3,7,2017,0,12
Points Allowed,0,4,7,2017,0,24
Points Allowed,0,5,9,2014,0,9
Points Allowed,0,6,9,2017,0,25
Points Allowed,0,7,10,2014,0,20
Points Allowed,0,8,10,2016,0,1
Points Allowed,0,9,10,2016,0,26
Points Allowed,0,10,12,2017,0,26
Points Allowed,0,11,13,2015,0,26
Points Allowed,0,12,13,2016,0,26
Points Allowed,0,13,13,2016,0,4
Points Allowed,0,14,13,2017,0,11
Points Allowed,0,15,14,2014,0,23
Points Allowed,0,16,14,2014,0,24
Points Allowed,0,17,14,2017,0,7
Points Allowed,0,18,14,2017,0,24
Points Allowed,0,19,16,2014,0,1
Points Allowed,0,20,16,2015,0,5
Points Allowed,0,21,17,2015,0,21
Points Allowed,0,22,17,2015,0,26
Points Allowed,0,23,17,2016,0,17
Points Allowed,0,24,17,2016,0,9
Points Allowed,0,25,17,2016,0,24
Points Allowed,0,26,19,2015,0,30
Points Allowed,0,27,20,2016,0,24
Points Allowed,0,28,20,2016,0,14
Points Allowed,0,29,20,2017,0,18
Points Allowed,0,30,21,2014,0,26
Points Allowed,0,31,21,2015,0,24
Points Allowed,0,32,21,2015,0,10
Points Allowed,0,33,21,2015,0,24
Points Allowed,0,34,21,2015,0,22
Points Allowed,0,35,21,2016,0,7
Points Allowed,0,36,21,2016,0,25
Points Allowed,0,37,21,2016,0,25
Points Allowed,0,38,21,2017,0,4
Points Allowed,0,39,23,2014,0,7
Points Allowed,0,40,23,2014,0,24
Points Allowed,0,41,23,2015,0,6
Points Allowed,0,42,24,2015,0,25
Points Allowed,0,43,24,2017,0,31
Points Allowed,0,44,25,2015,0,9
Points Allowed,0,45,27,2014,0,29
Points Allowed,0,46,27,2014,0,25
Points Allowed,0,47,28,2014,0,25
Points Allowed,0,48,28,2014,0,13
Points Allowed,0,49,28,2015,0,17
Points Allowed,0,50,28,2017,0,25
Points Allowed,0,51,30,2014,0,26
Points Allowed,0,52,30,2016,0,3
Points Allowed,0,53,31,2016,0,16
Points Allowed,0,54,31,2017,0,21
Points Allowed,0,55,31,2017,0,28
Points Allowed,0,56,34,2015,0,2
Points Allowed,0,57,34,2016,0,27
Points Allowed,0,58,36,2017,0,29
Points Allowed,0,59,38,2014,0,21
Points Allowed,0,60,40,2015,0,25
Points Allowed,0,61,40,2016,0,19
Points Allowed,0,62,41,2017,0,10
Points Allowed,0,63,43,2014,0,18
Passing Yards,0,0,369,2017,0,10
Passing Yards,0,1,360,2014,0,21
Passing Yards,0,2,327,2014,0,18
Passing Yards,0,3,323,2017,0,11
Passing Yards,0,4,320,2014,0,13
Passing Yards,0,5,301,2014,0,20
Passing Yards,0,6,297,2015,0,24
Passing Yards,0,7,284,2017,0,24
Passing Yards,0,8,279,2014,0,23
Passing Yards,0,9,273,2017,0,21
Passing Yards,0,10,268,2014,0,25
Passing Yards,0,11,261,2014,0,7
Passing Yards,0,12,256,2017,0,25
Passing Yards,0,13,255,2015,0,21
Passing Yards,0,14,254,2016,0,7
Passing Yards,0,15,251,2017,0,31
Passing Yards,0,16,249,2017,0,4
Passing Yards,0,17,245,2014,0,29
Passing Yards,0,18,239,2016,0,24
Passing Yards,0,19,235,2016,0,14
Passing Yards,0,20,230,2015,0,2
Passing Yards,0,21,224,2016,0,16
Passing Yards,0,22,224,2017,0,28
Passing Yards,0,23,218,2015,0,17
Passing Yards,0,24,217,2017,0,26
Passing Yards,0,25,215,2014,0,8
Passing Yards,0,26,212,2015,0,6
Passing Yards,0,27,208,2014,0,9
Passing Yards,0,28,208,2016,0,26
Passing Yards,0,29,207,2017,0,26
Passing Yards,0,30,206,2015,0,10
Passing Yards,0,31,205,2017,0,18
Passing Yards,0,32,204,2014,0,25
Passing Yards,0,33,202,2015,0,25
Passing Yards,0,34,199,2015,0,9
Passing Yards,0,35,197,2015,0,24
Passing Yards,0,36,194,2014,0,26
Passing Yards,0,37,194,2016,0,3
Passing Yards,0,38,193,2017,0,24
Passing Yards,0,39,187,2016,0,1
Passing Yards,0,40,182,2014,0,24
Passing Yards,0,41,182,2015,0,30
Passing Yards,0,42,175,2016,0,25
Passing Yards,0,43,174,2015,0,15
Passing Yards,0,44,173,2017,0,7
Passing Yards,0,45,172,2014,0,1
Passing Yards,0,46,172,2015,0,25
Passing Yards,0,47,172,2017,0,12
Passing Yards,0,48,170,2016,0,9
Passing Yards,0,49,169,2016,0,4
Passing Yards,0,50,150,2015,0,26
Passing Yards,0,51,150,2016,0,17
Passing Yards,0,52,147,2017,0,29
Passing Yards,0,53,145,2017,0,25
Passing Yards,0,54,143,2016,0,24
Passing Yards,0,55,141,2015,0,26
Passing Yards,0,56,140,2015,0,22
Passing Yards,0,57,140,2016,0,27
Passing Yards,0,58,130,2016,0,25
Passing Yards,0,59,125,2014,0,26
Passing Yards,0,60,122,2014,0,24
Passing Yards,0,61,111,2015,0,5
Passing Yards,0,62,100,2016,0,19
Passing Yards,0,63,60,2016,0,26
Passing Yards Allowed,0,0,39,2017,0,24
Passing Yards Allowed,0,1,111,2014,0,20
Passing Yards Allowed,0,2,117,2015,0,24
Passing Yards Allowed,0,3,120,2017,0,12
Passing Yards Allowed,0,4,127,2017,0,11
Passing Yards Allowed,0,5,139,2014,0,8
Passing Yards Allowed,0,6,140,2016,0,1
Passing Yards Allowed,0,7,146,2014,0,21
Passing Yards Allowed,0,8,147,2014,0,13
Passing Yards Allowed,0,9,148,2016,0,16
Passing Yards Allowed,0,10,151,2015,0,9
Passing Yards Allowed,0,11,153,2014,0,23
Passing Yards Allowed,0,12,153,2017,0,26
Passing Yards Allowed,0,13,160,2016,0,4
Passing Yards Allowed,0,14,163,2014,0,24
Passing Yards Allowed,0,15,164,2015,0,2
Passing Yards Allowed,0,16,167,2015,0,15
Passing Yards Allowed,0,17,174,2017,0,29
Passing Yards Allowed,0,18,179,2015,0,22
Passing Yards Allowed,0,19,183,2016,0,17
Passing Yards Allowed,0,20,189,2014,0,24
Passing Yards Allowed,0,21,193,2016,0,7
